Age,Height,Weight,Foot,Country,Player_score
33,185,79,Right,Italy,80
33,166,62,Right,Germany,0
33,178,78,Right,England,60
33,188,85,Right,England,55
33,170,64,Right,England,26
33,175,79,Right,Italy,76
33,179,74,Right,Germany,28
33,186,83,Right,Germany,7
33,178,69,Right,Germany,51
33,190,89,Right,Italy,67
33,187,83,Right,Italy,84
33,170,66,Right,Germany,95
33,190,79,Right,Germany,43
33,182,72,Right,England,97
33,181,80,Right,Italy,2
33,188,82,Right,Italy,57
33,182,75,Right,Germany,45
33,177,75,Right,Germany,68
33,172,68,Right,Italy,25
33,187,81,Right,Germany,95
33,176,75,Right,Germany,98
33,181,79,Right,England,35
33,185,78,Right,Italy,47
33,179,74,Right,Germany,25
33,178,74,Right,Germany,31
33,177,78,Right,Germany,71
33,184,75,Right,Germany,32
33,186,81,Right,Italy,21
33,174,69,Right,England,42
33,180,73,Right,England,22
33,191,93,Right,England,1
33,181,75,Right,Germany,68
33,193,79,Right,Italy,41
33,185,84,Right,Italy,86
33,168,63,Right,England,20
33,174,69,Right,Italy,25
33,175,72,Right,Italy,88
33,191,93,Right,Germany,38
33,178,78,Right,England,11
33,185,78,Right,England,44
33,170,73,Right,Germany,84
33,180,83,Right,England,15
33,166,62,Right,England,52
33,177,75,Right,Germany,9
33,178,69,Right,Italy,57
33,176,75,Right,Germany,87
33,170,66,Right,England,46
33,190,79,Right,England,52
33,173,70,Right,Germany,70
33,177,78,Right,Germany,52
33,186,81,Right,Germany,4
33,185,78,Right,England,26
33,188,82,Right,Italy,39
33,180,72,Right,Germany,42
33,192,84,Right,Germany,55
33,172,70,Right,Germany,9
33,177,70,Right,Italy,22
33,187,78,Right,Germany,66
33,185,81,Right,Germany,79
33,180,70,Right,Italy,60
33,193,87,Right,Germany,53
33,192,89,Right,England,65
33,181,75,Right,England,85
33,180,73,Right,England,76
33,179,72,Right,England,72
33,181,77,Right,Italy,65
33,185,81,Right,England,93
33,171,73,Left,Germany,4
33,188,86,Left,Germany,57
33,186,80,Left,Germany,62
33,181,75,Left,Italy,13
33,187,74,Left,England,27
33,179,74,Left,Italy,17
33,185,77,Left,Italy,61
33,177,73,Left,England,34
33,180,75,Left,Germany,44
33,185,83,Left,Italy,78
33,186,83,Left,Germany,62
33,168,61,Left,Italy,39
33,178,74,Left,England,80
33,174,69,Left,Germany,75
33,185,88,Left,Germany,10
33,176,70,Left,Italy,14
33,179,72,Left,Italy,53
33,182,75,Left,Germany,29
33,187,92,Left,England,64
33,180,77,Left,Italy,57
33,184,80,Left,Germany,51
33,183,88,Left,Germany,31
33,168,69,Left,Italy,78
33,178,70,Left,England,83
33,182,72,Left,Italy,5
33,176,70,Left,Italy,4
33,180,75,Left,Italy,41
33,175,68,Left,England,44
33,183,75,Left,Germany,24
33,177,70,Left,England,48
33,171,69,Left,England,31
33,177,67,Left,Italy,63
33,178,77,Left,Germany,90
33,192,87,Left,Germany,1
33,173,70,Left,Italy,99
33,177,77,Left,England,80
33,185,75,Left,Italy,76
33,189,89,Left,England,96
33,187,77,Left,Germany,93
33,173,69,Left,England,0
33,191,90,Left,Italy,30
33,179,78,Left,Italy,88
33,184,75,Left,England,48
33,179,75,Left,Germany,92
33,172,71,Left,Italy,15
33,187,88,Left,Italy,66
33,184,78,Left,England,24
33,175,70,Left,Germany,66
33,179,75,Left,Italy,15
33,183,75,Left,Italy,85
33,196,91,Left,Italy,3
33,175,74,Left,Italy,2
33,187,77,Left,Germany,92
33,191,90,Left,England,98
33,172,71,Left,England,89
33,188,86,Left,England,56
33,179,78,Left,England,68
33,179,75,Left,Germany,92
33,186,80,Left,Germany,41
33,184,84,Left,Germany,80
33,189,83,Left,England,48
33,175,69,Left,Italy,46
33,180,64,Left,Italy,3
33,183,70,Left,England,49
33,193,96,Left,England,71
33,173,68,Left,Germany,37
33,185,84,Left,England,23
33,185,81,Left,England,33
33,183,80,Left,England,54
33,186,85,Left,England,58
33,170,65,Left,Italy,68
33,176,77,Left,Germany,72
33,180,70,Left,Germany,82
33,187,90,Left,Germany,17
33,188,86,Left,Italy,9
33,188,85,Left,Germany,92
33,189,83,Left,England,37
33,184,83,Left,Italy,98
33,187,81,Left,Germany,41
33,183,77,Left,Italy,98
33,180,76,Left,England,38
33,179,71,Left,England,63
33,185,82,Left,Italy,54
33,191,78,Left,Italy,46
33,181,79,Left,Italy,90
33,174,81,Left,Italy,70
33,175,68,Left,Germany,14
33,180,70,Left,Italy,71
33,181,75,Left,England,90
33,189,80,Left,England,95
33,185,81,Left,Italy,74
33,173,69,Left,England,59
33,188,91,Left,England,24
33,185,86,Left,England,1
33,182,73,Left,Germany,32
33,187,87,Left,Italy,70
33,176,77,Left,England,53
33,177,70,Left,Italy,10
33,185,81,Left,Germany,9
33,174,70,Left,Germany,17
33,183,83,Left,Germany,87
33,177,70,Left,Germany,46
33,178,70,Left,Germany,55
33,185,81,Left,Germany,51
33,187,86,Left,Germany,71
33,185,70,Left,England,41
33,182,73,Left,Italy,83
33,179,76,Left,Italy,85
33,180,74,Left,Italy,1
33,182,73,Left,Germany,63
33,183,75,Left,England,42
33,169,75,Left,Italy,99
33,185,82,Left,Italy,23
33,185,81,Left,Germany,63
33,179,76,Left,England,82
33,184,79,Left,Germany,54
33,180,75,Left,Germany,80
33,174,63,Left,Italy,16
33,170,68,Left,Italy,36
33,182,78,Left,Italy,40
33,190,92,Left,Italy,62
33,187,87,Left,England,25
33,172,68,Left,Germany,15
33,178,78,Left,England,65
33,180,75,Left,England,76
33,180,72,Left,England,81
33,184,79,Left,Italy,92
33,180,78,Left,England,96
33,182,78,Left,Germany,70
33,180,77,Left,England,96
33,192,89,Left,Germany,10
33,181,75,Left,England,95
33,176,66,Left,England,3
33,183,70,Left,England,92
33,181,75,Left,England,18
33,176,66,Left,Germany,26
33,188,77,Left,Germany,26
33,186,83,Left,England,5
33,170,72,Left,Germany,66
33,182,72,Left,England,48
33,175,68,Left,Germany,13
33,192,89,Left,Germany,78
33,173,74,Left,Italy,0
33,191,91,Left,Germany,84
33,182,78,Left,Italy,92
33,186,88,Left,Germany,0
33,185,71,Left,England,20
33,187,78,Left,England,39
33,182,84,Left,Germany,48
33,184,78,Left,Italy,12
33,184,72,Left,England,95
33,162,58,Left,Germany,63
33,183,80,Left,Italy,87
33,191,106,Left,Italy,34
33,189,87,Left,England,14
33,186,87,Left,Germany,17
33,180,80,Left,Italy,86
33,188,76,Left,Italy,46
33,185,73,Left,Germany,71
33,173,73,Left,England,31
33,180,74,Left,Germany,74
33,180,75,Left,England,51
33,180,73,Left,Italy,75
33,177,76,Left,Germany,34
33,185,75,Left,England,52
34,170,72,Right,Germany,48
34,188,81,Right,England,28
34,172,68,Right,Germany,87
34,188,92,Right,Germany,66
34,189,90,Right,Germany,40
34,184,80,Right,Italy,80
34,198,91,Right,Germany,1
34,187,83,Right,England,36
34,193,90,Right,England,65
34,184,87,Right,Germany,55
34,188,83,Right,Germany,73
34,187,83,Right,Italy,1
34,180,87,Right,England,79
34,171,65,Right,Italy,27
34,170,68,Right,England,18
34,185,77,Right,England,56
34,184,81,Right,Germany,8
34,196,96,Right,England,90
34,185,83,Right,England,86
34,184,81,Right,Germany,15
34,189,79,Right,England,7
34,167,65,Right,Italy,93
34,182,74,Right,Germany,34
34,191,89,Right,Germany,51
34,193,84,Right,Italy,71
34,179,75,Right,Italy,59
34,178,74,Right,England,13
34,174,71,Right,Germany,24
34,186,77,Right,Italy,77
34,180,77,Right,Germany,94
34,188,87,Right,Germany,98
34,185,77,Right,Italy,90
34,184,77,Right,England,57
34,189,83,Right,Italy,22
34,187,88,Right,Germany,98
34,196,89,Right,England,2
34,193,87,Right,Italy,29
34,193,90,Right,England,66
34,197,92,Right,England,74
34,183,82,Right,Germany,32
34,182,76,Right,Italy,78
34,188,84,Right,England,89
34,184,79,Right,Italy,94
34,184,75,Right,Germany,52
34,190,86,Right,Italy,57
34,178,82,Right,England,49
34,193,83,Right,England,16
34,196,93,Right,Germany,80
34,191,83,Right,Germany,49
34,173,70,Right,Italy,18
34,187,76,Right,Italy,39
34,182,78,Right,Italy,75
34,182,75,Right,Italy,58
34,181,77,Right,England,67
34,191,92,Right,Italy,23
34,186,78,Right,England,81
34,184,83,Right,England,4
34,180,70,Right,Germany,19
34,183,83,Right,Germany,13
34,190,90,Right,Italy,96
34,193,83,Right,Italy,0
34,181,80,Right,Italy,58
34,182,75,Right,England,7
34,185,74,Right,England,79
34,196,93,Right,England,71
34,183,78,Right,Italy,44
34,188,83,Right,Italy,95
34,191,90,Right,Italy,40
34,191,88,Right,Italy,16
34,187,78,Right,England,45
34,168,63,Right,Germany,19
34,182,78,Right,England,99
34,174,70,Right,England,1
34,185,86,Right,England,52
34,181,79,Right,Italy,40
34,180,78,Right,Germany,48
34,183,78,Right,Germany,54
34,193,90,Right,Italy,48
34,178,67,Right,England,72
34,192,86,Right,Italy,95
34,176,74,Right,England,8
34,183,77,Right,Italy,64
34,178,80,Right,Germany,98
34,182,78,Right,England,59
34,187,75,Right,England,39
34,180,78,Right,Italy,91
34,176,73,Right,England,36
34,179,75,Right,England,34
34,184,86,Right,Italy,91
34,176,72,Right,Germany,65
34,180,70,Right,Italy,13
34,183,75,Right,Germany,24
34,192,93,Right,Germany,68
34,182,77,Right,England,0
34,180,76,Right,Germany,44
34,187,85,Right,Germany,93
34,169,66,Right,England,34
34,178,80,Right,Germany,60
34,172,73,Right,England,68
34,183,81,Right,Germany,91
34,188,79,Right,Germany,59
34,194,84,Right,England,30
34,189,87,Right,England,48
34,189,88,Right,Germany,8
34,191,86,Right,Germany,93
34,187,83,Right,Italy,99
34,188,81,Right,Germany,59
34,179,72,Right,Germany,39
34,185,80,Right,England,89
34,162,56,Right,Italy,89
34,180,77,Right,Germany,38
34,183,80,Right,Germany,46
34,186,77,Right,Italy,36
34,185,82,Right,Germany,54
34,190,87,Right,England,21
34,190,89,Right,Germany,98
34,180,79,Right,England,28
34,184,81,Right,Germany,13
34,185,74,Right,Germany,51
34,196,90,Right,England,96
34,195,81,Right,Italy,35
34,183,75,Right,England,83
34,183,73,Right,England,92
34,181,84,Right,England,69
34,177,72,Right,England,6
34,177,70,Right,Italy,57
34,173,61,Right,England,71
34,174,75,Right,Italy,96
34,179,73,Right,Germany,4
34,179,72,Right,Italy,91
34,168,70,Right,Germany,48
34,177,79,Right,England,77
34,179,78,Right,England,13
34,186,86,Right,Italy,76
34,180,70,Right,Germany,57
34,184,73,Right,Germany,31
34,186,80,Right,England,3
34,172,70,Right,England,23
34,184,75,Right,England,27
34,181,78,Right,England,69
34,178,73,Right,Germany,35
34,187,88,Right,England,78
34,178,73,Right,Germany,72
34,182,74,Right,Germany,53
34,175,75,Right,Germany,82
34,185,77,Right,Italy,37
34,180,74,Right,Germany,12
34,187,80,Right,Italy,74
34,180,75,Right,Germany,28
34,191,90,Right,Germany,62
34,173,72,Right,England,1
34,175,70,Right,Italy,33
34,180,79,Right,England,12
34,183,80,Right,Germany,65
34,194,92,Right,England,2
34,185,70,Right,England,86
34,185,80,Right,England,23
34,181,85,Right,England,1
34,172,68,Right,Italy,95
34,179,73,Right,Germany,27
34,182,80,Right,Germany,85
34,177,72,Right,Italy,92
34,180,70,Right,Germany,43
34,178,73,Right,Germany,26
34,197,94,Right,England,34
34,190,84,Right,England,48
34,182,82,Right,Italy,70
34,188,80,Left,England,71
34,185,83,Left,Germany,8
34,187,90,Left,Germany,21
34,180,74,Left,Germany,0
34,190,81,Left,Germany,52
34,178,73,Left,Germany,63
34,171,70,Left,England,74
34,188,80,Left,Germany,95
34,166,67,Left,Italy,84
34,171,65,Left,England,81
34,171,66,Left,Italy,35
34,173,72,Left,Italy,93
34,175,65,Left,Italy,1
34,186,86,Left,England,57
34,173,70,Left,Germany,50
34,188,83,Left,England,78
34,189,80,Left,Germany,77
34,175,75,Left,Italy,35
34,187,74,Left,Germany,93
34,179,67,Left,England,32
34,193,89,Left,Italy,47
34,180,79,Left,England,89
34,188,82,Left,England,63
34,183,82,Left,England,79
34,175,74,Left,Italy,14
34,186,81,Left,England,54
34,167,66,Left,Italy,30
34,173,70,Left,Germany,49
34,187,81,Left,England,36
34,182,79,Left,Italy,26
34,175,74,Left,Germany,30
34,180,81,Left,England,14
34,179,73,Left,Italy,83
34,185,81,Left,England,7
34,182,81,Left,Italy,86
34,188,87,Left,England,96
34,170,63,Left,England,86
34,185,83,Left,Germany,50
34,183,86,Left,England,53
34,189,85,Left,England,26
34,202,100,Left,Germany,17
34,185,83,Left,England,41
34,180,73,Left,Italy,12
34,178,74,Left,Germany,50
34,170,78,Left,England,49
34,190,93,Left,England,26
34,179,75,Left,England,8
34,178,70,Left,England,6
34,185,80,Left,Italy,34
34,178,71,Left,England,56
34,190,84,Left,Italy,8
34,183,75,Left,Germany,96
34,188,88,Left,Germany,89
34,187,90,Left,Germany,56
34,192,86,Left,Italy,78
34,183,83,Left,Germany,74
34,179,70,Left,Italy,89
34,177,72,Left,Germany,24
34,176,77,Left,England,63
34,185,80,Left,Germany,22
34,180,81,Left,England,34
34,186,79,Left,Germany,50
34,170,77,Left,Italy,58
34,192,88,Left,England,85
34,194,92,Left,Italy,98
34,183,74,Left,England,29
34,185,75,Left,Italy,0
34,190,93,Left,England,59
34,175,65,Left,England,33
34,178,68,Left,Germany,25
34,175,78,Left,Italy,95
34,185,78,Left,Germany,47
34,182,85,Left,Italy,49
34,173,65,Left,Italy,67
34,187,85,Left,Germany,1
34,176,72,Left,England,31
34,173,74,Left,Italy,6
34,191,76,Left,Germany,8
34,180,85,Left,Germany,0
34,174,64,Left,England,11
34,188,79,Left,Germany,89
34,192,88,Left,Italy,12
34,180,78,Left,Italy,14
34,175,68,Left,Italy,74
34,188,86,Left,Italy,81
34,180,76,Left,Italy,38
34,182,78,Left,England,60
34,184,82,Left,Italy,14
34,181,75,Left,Italy,63
34,186,82,Left,Italy,57
34,183,76,Left,England,0
34,178,75,Left,Italy,53
34,170,64,Left,England,41
35,195,95,Right,England,9
35,196,90,Right,Germany,46
35,196,89,Right,Italy,87
35,175,69,Right,England,52
35,178,72,Right,Italy,23
35,187,93,Right,England,2
35,186,83,Right,Germany,80
35,188,74,Right,Italy,30
35,189,87,Right,Italy,3
35,186,80,Right,Italy,77
35,179,75,Right,Italy,98
35,168,71,Right,Germany,49
35,188,86,Right,England,66
35,185,80,Right,England,59
35,194,76,Right,Germany,72
35,184,82,Right,Germany,50
35,190,87,Right,Germany,52
35,185,77,Right,England,98
35,174,71,Right,Italy,26
35,182,81,Right,Germany,80
35,191,90,Right,Italy,61
35,187,80,Right,Italy,28
35,187,81,Right,Germany,77
35,180,79,Right,Italy,7
35,184,79,Right,Italy,5
35,177,68,Right,Italy,2
35,183,84,Right,Italy,88
35,190,86,Right,England,39
35,183,77,Right,Italy,35
35,178,71,Right,Italy,48
35,184,72,Right,Italy,61
35,182,76,Right,Italy,46
35,196,77,Right,Italy,90
35,188,84,Right,Germany,44
35,191,89,Right,Italy,58
35,191,84,Right,England,29
35,188,72,Right,Germany,64
35,184,83,Right,Italy,9
35,184,71,Right,Italy,69
35,192,82,Right,Italy,30
35,194,79,Right,Italy,50
35,184,78,Right,England,78
35,170,65,Right,England,70
35,180,76,Right,Italy,91
35,181,81,Right,Italy,89
35,177,70,Right,Italy,49
35,187,81,Right,Italy,28
35,178,76,Right,Italy,19
35,186,78,Right,Italy,86
35,184,89,Right,Italy,76
35,189,81,Right,Italy,71
35,184,84,Right,Italy,32
35,185,83,Right,Italy,11
35,178,73,Right,England,33
35,179,75,Right,Italy,85
35,187,86,Right,Germany,68
35,176,72,Right,Germany,87
35,174,65,Right,Germany,98
35,179,81,Right,Germany,9
35,170,68,Right,Italy,95
35,182,74,Right,Germany,41
35,178,83,Right,England,32
35,173,70,Right,Germany,45
35,170,73,Right,England,75
35,183,78,Right,Germany,28
35,178,70,Right,Italy,30
35,181,80,Right,England,67
35,193,90,Right,Italy,50
35,183,76,Right,England,20
35,191,90,Right,Italy,59
35,182,75,Right,Germany,8
35,183,81,Right,Italy,85
35,182,72,Right,England,57
35,185,81,Right,England,35
35,172,69,Right,Germany,47
35,181,78,Right,England,50
35,186,69,Right,Italy,58
35,169,73,Right,Germany,21
35,173,68,Right,Italy,74
35,172,68,Right,Italy,34
35,181,81,Right,Italy,92
35,178,83,Right,Italy,28
35,196,95,Right,England,59
35,187,78,Right,Italy,49
35,167,65,Right,England,58
35,178,77,Right,Germany,95
35,185,85,Right,England,63
35,175,75,Right,England,2
35,176,65,Right,England,41
35,194,80,Right,England,89
35,184,75,Right,Italy,60
35,183,80,Right,England,3
35,169,67,Right,England,81
35,175,70,Right,Italy,36
35,180,74,Right,Italy,93
35,196,93,Right,Germany,75
35,172,67,Right,England,88
35,185,85,Right,Germany,22
35,184,94,Right,Germany,4
35,176,72,Right,Italy,76
35,177,79,Right,England,23
35,181,77,Right,Italy,87
35,184,78,Right,Germany,97
35,168,76,Right,Germany,23
35,190,89,Right,Germany,45
35,194,91,Right,Germany,63
35,185,80,Right,England,6
35,172,67,Right,England,57
35,188,92,Right,England,67
35,183,78,Right,Italy,86
35,185,86,Right,Italy,91
35,180,78,Right,Italy,99
35,181,74,Right,Italy,36
35,190,88,Right,Italy,91
35,177,73,Right,Germany,47
35,189,87,Left,Italy,79
35,176,78,Left,England,28
35,190,96,Left,England,89
35,188,82,Left,Germany,58
35,170,69,Left,Italy,57
35,185,79,Left,England,20
35,178,79,Left,Italy,78
35,167,65,Left,England,91
35,175,76,Left,Italy,1
35,170,74,Left,Germany,38
35,180,76,Left,England,70
35,188,83,Left,England,97
35,182,75,Left,England,48
35,180,79,Left,Germany,3
35,184,78,Left,Italy,0
35,174,69,Left,Germany,98
35,176,69,Left,Italy,91
35,183,64,Left,England,18
35,183,77,Left,England,91
35,178,70,Left,Germany,60
35,175,72,Left,Italy,37
35,182,75,Left,Italy,96
35,188,81,Left,England,98
35,180,71,Left,Germany,6
35,190,88,Left,Italy,57
35,180,74,Left,Italy,80
35,184,75,Left,Italy,28
35,185,82,Left,Italy,7
35,180,79,Left,Italy,47
35,180,78,Left,England,53
35,178,71,Left,Italy,21
35,186,82,Left,England,19
35,186,78,Left,England,86
35,183,88,Left,Italy,79
35,188,83,Left,Italy,99
35,183,76,Left,Italy,89
35,180,78,Left,Italy,64
35,188,85,Left,Germany,20
35,183,74,Left,Italy,1
35,183,80,Left,Germany,70
35,191,95,Left,Italy,57
35,173,78,Left,Italy,45
35,193,90,Left,Germany,24
35,181,82,Left,Germany,31
35,193,85,Left,England,97
35,178,110,Left,Italy,12
35,191,86,Left,England,30
35,170,68,Left,Italy,5
35,185,80,Left,Italy,26
35,187,86,Left,England,38
35,191,95,Left,Germany,91
35,189,85,Left,England,44
35,189,90,Left,Germany,86
35,189,90,Left,Italy,41
35,179,76,Left,England,40
35,180,73,Left,England,68
35,188,85,Left,Italy,74
35,186,81,Left,England,0
35,180,77,Left,Germany,85
35,189,88,Left,England,91
35,188,88,Left,Italy,49
35,188,88,Left,Germany,23
35,176,70,Left,Italy,19
35,187,84,Left,Italy,40
35,181,69,Left,England,28
35,173,72,Left,England,53
36,187,87,Right,England,2
36,182,78,Right,Italy,11
36,185,84,Right,Italy,26
36,179,75,Right,England,87
36,195,91,Right,Italy,37
36,191,91,Right,Italy,72
36,174,75,Right,England,16
36,179,72,Right,England,18
36,183,78,Right,England,81
36,170,72,Right,England,29
36,192,92,Right,Italy,39
36,183,74,Right,Italy,92
36,183,81,Right,Italy,9
36,191,89,Right,Germany,75
36,190,90,Right,England,71
36,187,90,Right,Italy,74
36,175,73,Right,Germany,49
36,178,82,Right,Italy,39
36,184,84,Right,Italy,52
36,173,69,Right,Germany,52
36,186,79,Right,Germany,61
36,182,77,Right,Italy,72
36,185,83,Right,England,0
36,179,71,Right,Germany,95
36,201,75,Right,Italy,93
36,182,75,Right,England,71
36,180,75,Right,Italy,68
36,172,68,Right,Italy,50
36,184,87,Right,Germany,72
36,176,72,Right,England,30
36,186,78,Right,Germany,5
36,175,66,Right,Italy,64
36,187,85,Right,England,45
36,178,78,Right,Germany,85
36,175,76,Right,Germany,11
36,178,75,Right,Italy,71
36,190,84,Right,England,17
36,182,76,Right,England,3
36,175,72,Right,England,57
36,185,78,Right,England,18
36,178,70,Right,Italy,95
36,189,88,Right,Germany,33
36,183,76,Right,Italy,9
36,180,82,Right,Italy,7
36,176,73,Right,Germany,56
36,179,75,Right,England,25
36,176,73,Right,England,76
36,178,72,Right,England,18
36,194,98,Right,Italy,79
36,188,78,Right,England,10
36,183,80,Right,Germany,65
36,183,81,Right,England,55
36,176,66,Right,Germany,92
36,187,81,Right,Italy,20
36,175,80,Right,Germany,16
36,197,95,Right,Italy,32
36,191,80,Right,England,50
36,174,72,Right,Germany,83
36,172,69,Right,Italy,85
36,178,65,Right,England,12
36,178,77,Right,Italy,6
36,190,89,Right,England,63
36,163,60,Right,Germany,73
36,185,73,Right,Italy,79
36,170,75,Right,England,81
36,180,71,Right,Italy,30
36,174,71,Right,England,31
36,175,63,Right,England,8
36,178,72,Right,England,47
36,172,73,Right,Germany,71
36,180,78,Right,Germany,5
36,194,89,Right,Italy,15
36,181,75,Right,Germany,56
36,182,79,Right,Italy,61
36,188,91,Right,Italy,98
36,175,69,Right,England,71
36,193,91,Right,England,44
36,194,89,Right,Germany,22
36,190,96,Right,England,80
36,170,70,Right,England,86
36,189,80,Right,England,52
36,182,72,Right,England,59
36,173,72,Right,Italy,28
36,185,70,Left,England,39
36,188,81,Left,Italy,74
36,198,85,Left,Italy,93
36,184,82,Left,Italy,81
36,185,80,Left,England,36
36,196,95,Left,Italy,21
36,186,81,Left,England,64
36,176,73,Left,Italy,25
36,189,79,Left,Germany,38
36,188,83,Left,England,83
36,174,70,Left,Germany,77
