Id,Price,Brand,Model,Year,Title_status,Mileage,Color,Vin,State,Country,Sell_time
2184,13800,ford,fusion,2019,clean vehicle,31142,silver,  3fa6p0lu3kr205504,north carolina, usa,2 days left
2185,22000,ford,wagon,2018,clean vehicle,31598,black,  1fbzx2ym5jka57441,pennsylvania, usa,2 days left
2186,13700,ford,fusion,2019,clean vehicle,31380,silver,  3fa6p0lu6kr220563,north carolina, usa,2 days left
2187,28000,ford,wagon,2018,clean vehicle,22179,black,  1fbzx2xm1jka57423,pennsylvania, usa,2 days left
2188,13800,ford,fusion,2019,clean vehicle,29266,white,  3fa6p0lu0kr210613,north carolina, usa,2 days left
2189,18600,ford,transit,2018,clean vehicle,42156,white,  1ftyr2cm6jka24229,pennsylvania, usa,2 days left
2190,13700,ford,fusion,2019,clean vehicle,30875,red,  3fa6p0lu2kr225727,north carolina, usa,2 days left
2191,13700,ford,fusion,2019,clean vehicle,30609,silver,  3fa6p0lu5kr210591,north carolina, usa,2 days left
2192,13800,ford,fusion,2019,clean vehicle,29508,silver,  3fa6p0lu4kr222151,north carolina, usa,2 days left
2193,17700,ford,,2019,clean vehicle,12837,gray,  3fa6p0ru6kr257894,north carolina, usa,6 days left
2194,13900,ford,,2019,clean vehicle,29633,white,  3fa6p0lu0kr210823,north carolina, usa,2 days left
2195,13900,ford,,2019,clean vehicle,27461,no_color,  3fa6p0lu5kr226287,north carolina, usa,2 days left
2196,50500,ford,,2018,clean vehicle,74961,white,  1fdnf6dc1jdf00931,pennsylvania, usa,2 days left
2197,13600,ford,,2019,clean vehicle,32154,gray,  3fa6p0lu2kr207325,north carolina, usa,2 days left
2198,55000,ford,,2018,clean vehicle,37245,black,  1ft7w2bt1jec31753,pennsylvania, usa,3 days left
2199,13800,ford,,2019,clean vehicle,29345,white,  3fa6p0lu1kr222799,north carolina, usa,2 days left
2200,56000,ford,,2018,clean vehicle,25371,black,  1ft7w2bt4jec50359,pennsylvania, usa,3 days left
2201,13800,ford,,2019,clean vehicle,30054,silver,  3fa6p0lu3kr210749,north carolina, usa,2 days left
2202,45800,ford,,2018,clean vehicle,11173,white,  1ft7w2bt3jeb02932,pennsylvania, usa,2 days left
2203,13800,ford,,2019,clean vehicle,30902,no_color,  3fa6p0lu8kr225585,north carolina, usa,2 days left
2204,5500,nissan,,2018,clean vehicle,31231,silver,  3n1ab7ap9jy345766,north carolina, usa,5 days left
2205,14400,nissan,,2020,clean vehicle,10728,gray,  1n4bl4bv5lc127707,arizona, usa,2 days left
2206,11450,nissan,,2018,clean vehicle,35374,white,  jn1bj1cpxjw108745,florida, usa,7 days left
2207,11000,nissan,sport,2018,clean vehicle,36715,black,  jn1bj1cp5jw102514,florida, usa,7 days left
2208,11450,nissan,sport,2018,clean vehicle,33437,red,  jn1bj1cp7jw161029,florida, usa,7 days left
2209,11000,nissan,sport,2018,clean vehicle,36788,black,  jn1bj1cp5jw108622,florida, usa,7 days left
2210,11200,nissan,sport,2018,clean vehicle,35491,black,  jn1bj1cp7jw102689,florida, usa,7 days left
2211,11400,nissan,sport,2018,clean vehicle,33644,black,  jn1bj1cp5jw163832,florida, usa,7 days left
2212,11450,nissan,sport,2018,clean vehicle,35831,gray,  jn1bj1cp5jw161563,florida, usa,7 days left
2213,11050,nissan,sport,2018,clean vehicle,35050,gray,  jn1bj1cp3jw108442,florida, usa,7 days left
2214,11400,nissan,sport,2018,clean vehicle,34924,gray,  jn1bj1cp1jw161494,florida, usa,7 days left
2215,11050,nissan,sport,2018,clean vehicle,34962,silver,  jn1bj1cp7jw107732,florida, usa,7 days left
2216,10850,nissan,sport,2018,clean vehicle,39985,gray,  jn1bj1cp8jw161668,florida, usa,7 days left
2217,10900,nissan,sport,2018,clean vehicle,38816,red,  jn1bj1cp2jw106181,florida, usa,7 days left
2218,10450,nissan,sport,2018,clean vehicle,41579,red,  jn1bj1cp7jw163492,florida, usa,7 days left
2219,10800,nissan,sport,2018,clean vehicle,40455,gray,  jn1bj1cp7jw108055,florida, usa,7 days left
2220,10850,nissan,sport,2018,clean vehicle,39996,white,  jn1bj1cp0jw108009,florida, usa,7 days left
2221,10800,nissan,sport,2018,clean vehicle,41077,black,  jn1bj1cp1jw105037,florida, usa,7 days left
2222,10850,nissan,sport,2018,clean vehicle,39183,gray,  jn1bj1cp2jw108545,florida, usa,7 days left
2223,10800,nissan,sport,2018,clean vehicle,40478,black,  jn1bj1cpxjw152048,florida, usa,7 days left
2224,10900,nissan,sport,2018,clean vehicle,38806,white,  jn1bj1cp7jw108458,florida, usa,7 days left
2225,10400,nissan,sport,2018,clean vehicle,45331,blue,  jn1bj1cp6jw106037,florida, usa,7 days left
2226,10500,nissan,sport,2018,clean vehicle,43531,blue,  jn1bj1cpxjw108647,florida, usa,7 days left
2227,10800,nissan,sport,2018,clean vehicle,41033,silver,  jn1bj1cpxjw161087,florida, usa,7 days left
2228,10800,nissan,sport,2018,clean vehicle,40332,gray,  jn1bj1cp9jw108428,florida, usa,7 days left
2229,11200,nissan,frontier,2019,clean vehicle,22319,silver,  1n6ad0er0kn738643,arizona, usa,2 days left
2230,11100,nissan,rogue,2019,clean vehicle,22305,blue,  knmat2mt7kp522890,arizona, usa,2 days left
2231,12200,nissan,maxima,2019,clean vehicle,36996,black,  1n4aa6av0kc367891,arizona, usa,2 days left
2232,4000,nissan,sentra,2019,clean vehicle,1,black,  3n1ab7ap3ky284206,arizona, usa,2 days left
2233,9000,nissan,versa,2019,clean vehicle,27611,gray,  3n1cn7ap8kl876794,arizona, usa,2 days left
2234,14900,nissan,rogue,2019,clean vehicle,26516,silver,  5n1at2mv3kc809079,arizona, usa,2 days left
2235,4600,nissan,rogue,2019,clean vehicle,31397,blue,  jn8at2mt2kw259864,arizona, usa,2 days left
2236,6400,nissan,versa,2019,clean vehicle,18300,red,  3n1cn7ap4kl859703,arizona, usa,2 days left
2237,10400,nissan,note,2019,clean vehicle,26743,white,  3n1ce2cp8kl362332,arizona, usa,2 days left
2238,7800,nissan,versa,2019,clean vehicle,15832,black,  3n1cn7ap0kl845989,arizona, usa,2 days left
2239,12300,nissan,sport,2019,clean vehicle,31939,white,  jn1bj1cp9kw215996,arizona, usa,2 days left
2240,10900,nissan,sentra,2019,clean vehicle,31037,gray,  3n1ab7ap4ky222670,arizona, usa,2 days left
2241,8500,nissan,versa,2019,clean vehicle,22521,white,  3n1cn7ap0kl859617,arizona, usa,2 days left
2242,7300,nissan,versa,2019,clean vehicle,31335,white,  3n1cn7ap5kl850671,arizona, usa,2 days left
2243,5900,nissan,versa,2019,clean vehicle,28315,red,  3n1cn7ap1kl821247,arizona, usa,2 days left
2244,20000,nissan,armada,2017,clean vehicle,83437,white,  jn8ay2nd3h9007167,texas, usa,6 days left
2245,11200,nissan,altima,2018,clean vehicle,42250,blue,  1n4al3ap8jc257020,wisconsin, usa,22 hours left
2246,14400,nissan,rogue,2018,clean vehicle,45732,black,  knmat2mv0jp584843,wisconsin, usa,23 hours left
2247,16500,nissan,pathfinder,2018,clean vehicle,49185,white,  5n1dr2mmxjc615473,wisconsin, usa,22 hours left
2248,13400,nissan,rogue,2017,clean vehicle,45826,silver,  knmat2mv3hp582112,wisconsin, usa,20 hours left
2249,12500,nissan,door,2017,clean vehicle,36844,white,  1n4al3ap8hc494018,wisconsin, usa,22 hours left
2250,6500,nissan,door,2013,clean vehicle,104343,gray,  5n1ar2mm9dc642588,illinois, usa,18 hours left
2251,19800,nissan,pathfinder,2018,clean vehicle,34138,white,  5n1dr2mn0jc622571,florida, usa,23 hours left
2252,8800,nissan,versa,2018,clean vehicle,34761,white,  3n1cn7ap0jl803031,florida, usa,23 hours left
2253,12800,nissan,rogue,2018,clean vehicle,32656,blue,  knmat2mt3jp508547,florida, usa,23 hours left
2254,8800,nissan,versa,2018,clean vehicle,34837,red,  3n1cn7apxjl833122,florida, usa,23 hours left
2255,3500,nissan,altima,2019,clean vehicle,30099,white,  1n4bl4ev8kc201874,missouri, usa,8 days left
2256,750,nissan,sentra,2018,clean vehicle,37088,gray,  3n1ab7ap3jy312956,missouri, usa,8 days left
2257,10800,nissan,door,2017,clean vehicle,41729,blue,  1n4al3ap3hc221262,florida, usa,23 hours left
2258,22300,nissan,titan,2017,clean vehicle,17195,white,  1n6aa1ej0hn508411,texas, usa,2 days left
2259,8300,nissan,sedan,2018,clean vehicle,43064,gray,  3n1cn7apxjl833105,california, usa,7 days left
2260,8300,nissan,sedan,2018,clean vehicle,47510,gray,  3n1cn7ap7jl819100,california, usa,7 days left
2261,8000,nissan,sedan,2018,clean vehicle,52571,gray,  3n1cn7ap9jl817056,california, usa,7 days left
2262,15200,nissan,frontier,2018,clean vehicle,12129,black,  1n6bd0ct0jn772776,alabama, usa,21 hours left
2263,6700,nissan,sedan,2017,clean vehicle,62280,white,  3n1cn7ap4hl810879,california, usa,7 days left
2264,7500,nissan,door,2017,clean vehicle,74859,gray,  1n4al3ap4hn358022,connecticut, usa,3 days left
2265,10500,nissan,door,2017,clean vehicle,59508,black,  1n4al3ap4hc198591,connecticut, usa,3 days left
2266,8400,nissan,juke,2017,clean vehicle,58529,white,  jn8af5mrxht705637,connecticut, usa,3 days left
2267,7000,nissan,door,2015,salvage insurance,24396,black,  1n4al3ap8fc191026,florida, usa,15 hours left
2268,25500,nissan,armada,2020,clean vehicle,10317,black,  jn8ay2nc6l9615894,california, usa,1 days left
2269,4100,nissan,door,2017,salvage insurance,37619,black,  3n1cn7ap7hl863981,florida, usa,15 hours left
2270,13900,nissan,altima,2020,clean vehicle,15160,black,  1n4bl4bv4lc140657,california, usa,1 days left
2271,1900,nissan,door,2015,salvage insurance,91898,black,  3n1cn7apxfl814609,florida, usa,15 hours left
2272,14700,nissan,pathfinder,2017,clean vehicle,,white,  5n1dr2mm8hc628832,connecticut, usa,3 days left
2273,1900,nissan,door,2013,salvage insurance,,blue,  jn8as5mv0dw660449,ohio, usa,15 hours left
2274,18800,nissan,titan,2017,clean vehicle,,white,  1n6aa1r74hn571882,missouri, usa,21 hours left
2275,7800,nissan,versa,2018,clean vehicle,,red,  3n1cn7ap9jl828199,california, usa,19 hours left
2276,13500,nissan,door,2016,clean vehicle,,red,  1n4aa6apxgc432268,louisiana, usa,8 days left
2277,8000,nissan,versa,2018,clean vehicle,,silver,  3n1cn7ap6jl831688,california, usa,19 hours left
2278,3300,nissan,door,2013,clean vehicle,,gray,  jn8as5mt3dw524301,louisiana, usa,8 days left
2279,7200,nissan,sentra,2017,clean vehicle,,silver,  3n1ab7ap8hl685756,connecticut, usa,3 days left
2280,8000,nissan,door,2017,clean vehicle,54119,gray,  1n4al3ap8hc255116,california, usa,1 days left
2281,1280,nissan,door,2012,salvage insurance,162176,black,  1n4al2ap1cn403663,indiana, usa,15 hours left
2282,14000,nissan,rogue,2018,clean vehicle,37655,white,  knmat2mv3jp514463,florida, usa,20 hours left
2283,3500,nissan,door,2015,clean vehicle,101178,gray,  3n1ab7apxfy368576,california, usa,6 hours left
2284,600,nissan,door,2012,salvage insurance,206142,silver,  3n1ab6ap0cl688945,kansas, usa,16 hours left
2285,12500,nissan,sport,2018,clean vehicle,43187,gray,  jn1bj1cr5jw281199,california, usa,2 days left
2286,5800,nissan,door,2013,salvage insurance,105590,gray,  3n1ab7ap3dl795351,texas, usa,16 hours left
2287,8000,nissan,versa,2018,clean vehicle,53903,gray,  3n1cn7ap8jl818263,california, usa,2 days left
2288,2200,nissan,door,2015,salvage insurance,73382,tan,  3n1cn7apxfl824461,texas, usa,16 hours left
2289,8300,nissan,versa,2018,clean vehicle,48977,white,  3n1cn7ap4jl828918,california, usa,2 days left
2290,7500,nissan,door,2016,clean vehicle,77504,blue,  1n4al3ap7gc240931,missouri, usa,7 days left
2291,8000,nissan,versa,2018,clean vehicle,50871,blue,  3n1cn7ap3jl818641,california, usa,2 days left
2292,3500,nissan,door,2012,clean vehicle,107734,silver,  jn8as5mvxcw706691,missouri, usa,7 days left
2293,8000,nissan,versa,2018,clean vehicle,53098,white,  3n1cn7apxjl802906,california, usa,2 days left
2294,2000,nissan,door,2012,salvage insurance,159990,burgundy,  1n4aa5ap4cc822996,oklahoma, usa,15 days left
2295,7800,nissan,versa,2018,clean vehicle,51552,red,  3n1cn7ap0jl821772,california, usa,2 days left
2296,8000,nissan,versa,2018,clean vehicle,54692,white,  3n1cn7ap5jl830774,california, usa,2 days left
2297,18500,nissan,frontier,2019,clean vehicle,18611,white,  1n6ad0ev0kn768867,california, usa,8 days left
2298,8000,nissan,versa,2018,clean vehicle,51654,blue,  3n1cn7ap1jl822946,california, usa,2 days left
2299,18300,nissan,frontier,2019,clean vehicle,24046,white,  1n6ad0ev8kn726625,california, usa,8 days left
2300,7500,nissan,versa,2018,clean vehicle,65184,red,  3n1cn7ap3jl833592,california, usa,2 days left
2301,29800,nissan,armada,2019,clean vehicle,37398,blue,  jn8ay2ncxk9583031,california, usa,8 days left
2302,21100,nissan,rogue,2020,clean vehicle,19597,silver,  5n1at2mt6lc714032,south carolina, usa,21 hours left
2303,16200,nissan,rogue,2019,clean vehicle,34122,silver,  knmat2mvxkp508886,california, usa,8 days left
2304,6998,nissan,doors,2015,clean vehicle,43651,super black,  1n4az0cp5fc322746,vermont, usa,11 days left
2305,14700,nissan,rogue,2020,clean vehicle,15387,gray,  knmat2mv5lp500471,pennsylvania, usa,2 days left
2306,19000,nissan,cargo,2020,clean vehicle,264,black,  3n6cm0kn9lk693851,california, usa,7 hours left
2307,7500,nissan,door,2016,clean vehicle,58126,black,  1n4al3apxgn356323,texas, usa,1 days left
2308,7998,nissan,doors,2015,clean vehicle,62921,cayenne red,  1n4az0cp2fc306536,vermont, usa,11 days left
2309,10999,nissan,doors,2015,clean vehicle,43279,super black,  1n4az0cp1fc329211,massachusetts, usa,11 days left
2310,2900,nissan,door,2012,salvage insurance,117844,gray,  jn8as5mv0cw412832,north carolina, usa,8 days left
2311,8495,nissan,doors,2015,clean vehicle,45043,morningsky blue,  1n4az0cp6fc322884,new hampshire, usa,11 days left
2312,19925,nissan,murano,2016,clean vehicle,42837,gray,  5n1az2mg7gn100344,alabama, usa,21 hours left
2313,9500,nissan,sentra,2018,clean vehicle,42782,black,  3n1ab7ap3jy262463,new jersey, usa,2 hours left
2314,12750,nissan,doors,2015,clean vehicle,24629,pearl white,  1n4az0cp8fc301146,massachusetts, usa,11 days left
2315,22800,nissan,door,2015,clean vehicle,35902,blue,  1n6ad0ev4fn729804,alabama, usa,21 hours left
2316,11621,nissan,doors,2015,clean vehicle,12840,glacier white,  1n4az0cp0fc326204,rhode island, usa,11 days left
2317,11590,nissan,doors,2015,clean vehicle,63933,cayenne red,  1n4az0cp4fc309194,new hampshire, usa,11 days left
2318,4700,nissan,door,2012,clean vehicle,100079,black,  1n4aa5ap0cc820341,alabama, usa,21 hours left
2319,11390,nissan,doors,2015,clean vehicle,37953,super black,  1n4az0cp7fc314468,new york, usa,11 days left
2320,14500,nissan,rogue,2017,clean vehicle,8677,blue,  knmat2mv8hp540065,tennessee, usa,4 days left
2321,12000,nissan,rogue,2020,clean vehicle,11583,blue,  jn8at2mv7lw102351,ohio, usa,2 days left
2322,15000,nissan,altima,2020,clean vehicle,14320,blue,  1n4bl4cv4lc134145,ohio, usa,2 days left
2323,7500,nissan,door,2016,clean vehicle,19723,black,  3n1ab7ap9gy325347,georgia, usa,2 hours left
2324,28000,nissan,armada,2018,clean vehicle,29554,gray,  jn8ay2nc4j9558303,pennsylvania, usa,3 days left
2325,17500,nissan,maxima,2018,clean vehicle,39309,black,  1n4aa6ap0jc397943,pennsylvania, usa,2 days left
2326,18000,nissan,maxima,2018,clean vehicle,34951,silver,  1n4aa6ap6jc388082,pennsylvania, usa,3 days left
2327,13200,nissan,sport,2018,clean vehicle,35870,black,  jn1bj1cp2jw186856,pennsylvania, usa,2 days left
2328,17000,nissan,altima,2018,clean vehicle,44423,gray,  1n4al3ap1jc191541,texas, usa,21 hours left
2329,6700,nissan,xterra,2012,clean vehicle,92982,black,  5n1an0nu7cc517019,georgia, usa,20 hours left
2330,23300,nissan,murano,2018,clean vehicle,36844,white,  5n1az2mg3jn162296,texas, usa,21 hours left
2331,26800,nissan,titan,2018,clean vehicle,33605,white,  1n6aa1ej0jn540880,new mexico, usa,21 hours left
2332,18200,nissan,sport,2018,clean vehicle,28009,black,  jn1bj1cr5jw269215,tennessee, usa,21 hours left
2333,18700,nissan,rogue,2018,clean vehicle,41366,silver,  5n1at2mv4jc797992,virginia, usa,21 hours left
2334,12900,nissan,door,2016,clean vehicle,98354,red,  1n6ad0ev8gn783236,new jersey, usa,2 hours left
2335,16000,nissan,rogue,2018,clean vehicle,39598,no_color,  knmat2mv5jp602138,virginia, usa,21 hours left
2336,19400,nissan,rogue,2020,clean vehicle,21009,black,  knmat2mvxlp505598,minnesota, usa,14 hours left
2337,10900,nissan,sentra,2018,clean vehicle,28880,silver,  3n1ab7ap5jy332934,tennessee, usa,21 hours left
2338,15800,nissan,sport,2018,clean vehicle,28626,black,  jn1bj1cp4jw195994,virginia, usa,21 hours left
2339,19800,nissan,rogue,2020,clean vehicle,14850,silver,  knmat2mv2lp511637,minnesota, usa,14 hours left
2340,19000,nissan,rogue,2018,clean vehicle,41096,black,  jn8at2mv3jw342140,virginia, usa,21 hours left
2341,18000,nissan,rogue,2020,clean vehicle,12748,black,  jn8at2mt4lw003761,minnesota, usa,14 hours left
2342,19800,nissan,rogue,2020,clean vehicle,14531,blue,  jn8at2mv1lw104855,minnesota, usa,14 hours left
2343,19700,nissan,rogue,2020,clean vehicle,15931,black,  knmat2mv1lp508342,minnesota, usa,14 hours left
2344,20100,nissan,rogue,2020,clean vehicle,10875,,  jn8at2mvxlw103235,minnesota, usa,14 hours left
2345,19700,nissan,frontier,2019,clean vehicle,31172,silver,  1n6ad0ev3kn713569,minnesota, usa,14 hours left
2346,23400,nissan,,2019,clean vehicle,16248,white,  1n6ad0ev6kn772552,minnesota, usa,14 hours left
2347,23300,nissan,frontier,2019,clean vehicle,18137,black,  1n6ad0ev4kn776678,minnesota, usa,14 hours left
2348,17500,nissan,altima,2019,clean vehicle,25664,black,  1n4bl4ev6kc195850,minnesota, usa,14 hours left
,17100,nissan,altima,2019,clean vehicle,31026,black,  1n4bl4ev5kc113073,minnesota, usa,14 hours left
2350,15800,nissan,altima,2019,clean vehicle,41287,silver,  1n4bl4cv1kc146106,minnesota, usa,14 hours left
2351,13600,nissan,altima,2019,clean vehicle,43612,black,  1n4bl4bv6kc147611,minnesota, usa,14 hours left
2352,14400,nissan,altima,2019,clean vehicle,29545,black,  1n4bl4bv2kc158895,minnesota, usa,14 hours left
2353,19800,nissan,frontier,2019,clean vehicle,24303,silver,  1n6ad0er7kn757187,minnesota, usa,14 hours left
2354,17200,nissan,altima,2019,clean vehicle,29661,gray,  1n4bl4ev9kc174619,minnesota, usa,14 hours left
2355,20300,nissan,frontier,2019,clean vehicle,18857,silver,  1n6ad0ev1kn770708,minnesota, usa,14 hours left
2356,20500,nissan,frontier,2019,clean vehicle,14470,gray,  1n6ad0ev7kn771684,minnesota, usa,14 hours left
2357,16500,nissan,altima,2019,clean vehicle,42364,silver,  1n4bl4ev6kc182600,minnesota, usa,14 hours left
2358,16000,nissan,altima,2019,clean vehicle,37108,black,  1n4bl4cv4kc215340,minnesota, usa,14 hours left
2359,14600,nissan,altima,2019,clean vehicle,26432,blue,  1n4bl4bv3kc205738,minnesota, usa,14 hours left
2360,16300,nissan,rogue,,clean vehicle,24174,white,  knmat2mt6kp511315,minnesota, usa,14 hours left
2361,15400,nissan,sport,2019,clean vehicle,30756,silver,  jn1bj1cr6kw314745,minnesota, usa,14 hours left
2362,15800,nissan,rogue,2019,clean vehicle,32473,blue,  knmat2mt5kp510172,minnesota, usa,14 hours left
2363,15800,nissan,sport,2019,clean vehicle,22947,blue,  jn1bj1cr1kw325880,minnesota, usa,14 hours left
2364,21400,nissan,murano,2018,clean vehicle,17127,white,  5n1az2mg6jn171087,georgia, usa,21 hours left
2365,15300,nissan,kicks,2019,clean vehicle,20793,gray,  3n1cp5cu6kl530566,minnesota, usa,14 hours left
2366,20100,nissan,pathfinder,2019,clean vehicle,32519,black,  5n1dr2mm2kc630096,minnesota, usa,14 hours left
2367,11300,nissan,sentra,2019,clean vehicle,26930,gray,  3n1ab7apxky263126,minnesota, usa,14 hours left
2368,10700,nissan,sentra,2019,clean vehicle,40839,black,  3n1ab7ap7ky221626,minnesota, usa,14 hours left
2369,16000,nissan,rogue,2018,clean vehicle,44732,no_color,  jn1butcp0jw1s4309,south carolina, usa,21 hours left
2370,16600,nissan,rogue,2019,clean vehicle,19292,white,  5n1at2mt3kc829542,minnesota, usa,14 hours left
2371,15800,nissan,sport,2019,clean vehicle,24155,gray,  jn1bj1cr4kw315960,minnesota, usa,14 hours left
2372,11600,nissan,sentra,2019,clean vehicle,33369,black,  3n1ab7ap9kl608997,minnesota, usa,14 hours left
2373,15000,nissan,rogue,2017,clean vehicle,28918,red,  jn8at2mv7hw264732,virginia, usa,21 hours left
